"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","zipkin2.storage.cassandra","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\main\java\zipkin2\storage\cassandra\InsertSpan.java","3","140","The method 'newCompletionStage()' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"1","zipkin2.storage.cassandra","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\main\java\zipkin2\storage\cassandra\Schema.java","3","22","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage.cassandra.internal","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\main\java\zipkin2\storage\cassandra\internal\HostAndPort.java","3","52","The method 'fromString(String, int)' has a cyclomatic complexity of 15.","Design","CyclomaticComplexity"
"1","zipkin2.storage.cassandra.internal.call","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\main\java\zipkin2\storage\cassandra\internal\call\ResultSetFutureCall.java","3","88","The method 'getUninterruptibly(CompletionStage<T>)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","zipkin2.storage.cassandra","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\test\java\zipkin2\storage\cassandra\CassandraSpanConsumerTest.java","3","28","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage.cassandra","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\test\java\zipkin2\storage\cassandra\CassandraSpanStoreTest.java","4","14","Unused import 'org.mockito.Answers'","Code Style","UnnecessaryImport"
"2","zipkin2.storage.cassandra","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\test\java\zipkin2\storage\cassandra\CassandraSpanStoreTest.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage.cassandra","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\test\java\zipkin2\storage\cassandra\ITEnsureSchema.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage.cassandra.internal","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\test\java\zipkin2\storage\cassandra\internal\HostAndPortTest.java","3","72","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","zipkin2.storage.cassandra.internal.call","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\test\java\zipkin2\storage\cassandra\internal\call\DeduplicatingInsertTest.java","3","75","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","zipkin2.storage.cassandra.internal.call","..\data\repositories\openzipkin_zipkin\zipkin-storage\cassandra\src\test\java\zipkin2\storage\cassandra\internal\call\DeduplicatingInsertTest.java","3","101","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\BaseVersion.java","3","65","The method 'convert(JsonParser, Supplier<String>)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"2","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\BaseVersion.java","3","80","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\ElasticsearchSpanStore.java","3","54","The method 'getTraces(QueryRequest)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\ElasticsearchStorage.java","4","12","Unused import 'com.linecorp.armeria.client.endpoint.EndpointGroup'","Code Style","UnnecessaryImport"
"2","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\ElasticsearchStorage.java","3","46","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\ElasticsearchStorage.java","3","87","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\VersionSpecificTemplates.java","3","13","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.elasticsearch.internal","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\internal\BulkCallBuilder.java","3","62","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","zipkin2.elasticsearch.internal","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\internal\BulkIndexWriter.java","3","73","The method 'write(Span, boolean, ByteBufOutputStream)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","zipkin2.elasticsearch.internal","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\internal\IndexNameFormatter.java","3","61","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","zipkin2.elasticsearch.internal","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\internal\IndexNameFormatter.java","3","102","The method 'formatTypeAndRange(String, long, long)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","zipkin2.elasticsearch.internal","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\internal\JsonSerializers.java","3","23","Possible God Class (WMC=51, ATFD=25, TCC=0.000%)","Design","GodClass"
"2","zipkin2.elasticsearch.internal","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\internal\JsonSerializers.java","3","42","The method 'parseSpan(JsonParser)' has a cyclomatic complexity of 26.","Design","CyclomaticComplexity"
"3","zipkin2.elasticsearch.internal","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\internal\JsonSerializers.java","3","118","The method 'parseEndpoint(JsonParser)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","zipkin2.elasticsearch.internal.client","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\internal\client\HttpCall.java","3","207","The method 'parseResponse(AggregatedHttpResponse, BodyConverter<V>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","zipkin2.elasticsearch.internal.client","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\main\java\zipkin2\elasticsearch\internal\client\HttpCall.java","3","231","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\test\java\zipkin2\elasticsearch\ElasticsearchSpanConsumerTest.java","3","33","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\test\java\zipkin2\elasticsearch\ElasticsearchSpecificTemplatesTest.java","3","17","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\test\java\zipkin2\elasticsearch\ElasticsearchStorageTest.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.elasticsearch","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\test\java\zipkin2\elasticsearch\JsonSerializersTest.java","3","24","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.elasticsearch.internal","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\test\java\zipkin2\elasticsearch\internal\IndexNameFormatterTest.java","3","15","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.elasticsearch.internal.client","..\data\repositories\openzipkin_zipkin\zipkin-storage\elasticsearch\src\test\java\zipkin2\elasticsearch\internal\client\HttpCallTest.java","3","46","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage.mysql.v1","..\data\repositories\openzipkin_zipkin\zipkin-storage\mysql-v1\src\main\java\zipkin2\storage\mysql\v1\DependencyLinkV2SpanIterator.java","3","79","The method 'next()' has a cyclomatic complexity of 27.","Design","CyclomaticComplexity"
"1","zipkin2.storage.mysql.v1","..\data\repositories\openzipkin_zipkin\zipkin-storage\mysql-v1\src\main\java\zipkin2\storage\mysql\v1\MySQLSpanConsumer.java","3","59","The method 'apply(DSLContext)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","zipkin2.storage.mysql.v1","..\data\repositories\openzipkin_zipkin\zipkin-storage\mysql-v1\src\main\java\zipkin2\storage\mysql\v1\MySQLStorage.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage.mysql.v1","..\data\repositories\openzipkin_zipkin\zipkin-storage\mysql-v1\src\main\java\zipkin2\storage\mysql\v1\SelectSpansAndAnnotations.java","3","153","The method 'processAnnotationRecord(Record, Builder, Endpoint)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","zipkin2.storage.mysql.v1","..\data\repositories\openzipkin_zipkin\zipkin-storage\mysql-v1\src\test\java\zipkin2\storage\mysql\v1\DependencyLinkV2SpanIteratorTest.java","3","23","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin-tests\src\main\java\zipkin2\TestObjects.java","3","21","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin-tests\src\main\java\zipkin2\storage\ITDependencies.java","3","47","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin-tests\src\main\java\zipkin2\storage\ITServiceAndSpanNames.java","3","26","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin-tests\src\main\java\zipkin2\storage\ITSpanStore.java","4","8","Unused import 'java.util.Collections'","Code Style","UnnecessaryImport"
"2","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin-tests\src\main\java\zipkin2\storage\ITSpanStore.java","3","42","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin-tests\src\main\java\zipkin2\storage\ITStorage.java","3","28","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Endpoint.java","3","23","Possible God Class (WMC=94, ATFD=51, TCC=8.225%)","Design","GodClass"
"2","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Endpoint.java","3","23","The class 'Endpoint' has a total cyclomatic complexity of 94 (highest 20).","Design","CyclomaticComplexity"
"3","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Endpoint.java","3","23","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Endpoint.java","3","102","Possible God Class (WMC=55, ATFD=19, TCC=17.949%)","Design","GodClass"
"5","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Endpoint.java","3","102","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"6","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Endpoint.java","3","316","The method 'detectFamily(String)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"7","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Endpoint.java","3","361","The method 'writeIpV6(byte[])' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"8","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Endpoint.java","3","425","The method 'textToNumericFormatV6(String)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Span.java","3","55","Possible God Class (WMC=73, ATFD=60, TCC=7.816%)","Design","GodClass"
"2","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Span.java","3","55","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Span.java","3","277","Possible God Class (WMC=106, ATFD=42, TCC=27.778%)","Design","GodClass"
"4","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Span.java","3","277","The class 'Builder' has a total cyclomatic complexity of 106 (highest 16).","Design","CyclomaticComplexity"
"5","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Span.java","3","277","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"6","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Span.java","3","349","The method 'merge(Span)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"7","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Span.java","3","454","The method 'id(String)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"8","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Span.java","3","586","The method 'build()' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"9","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\Span.java","3","622","The method 'normalizeTraceId(String)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\AggregateCall.java","3","67","The method 'doExecute()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\DependencyLinker.java","3","28","Possible God Class (WMC=52, ATFD=7, TCC=26.667%)","Design","GodClass"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\DependencyLinker.java","3","44","The method 'putTrace(List<Span>)' has a cyclomatic complexity of 33.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\JsonCodec.java","3","36","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\JsonEscaper.java","3","9","The method 'jsonEscape(CharSequence)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\Proto3ZipkinFields.java","4","17","Unused static import 'zipkin2.internal.Proto3Fields.BytesField'","Code Style","UnnecessaryImport"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\Proto3ZipkinFields.java","4","21","Unused static import 'zipkin2.internal.Proto3Fields.Fixed64Field'","Code Style","UnnecessaryImport"
"3","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\Proto3ZipkinFields.java","4","22","Unused static import 'zipkin2.internal.Proto3Fields.HexField'","Code Style","UnnecessaryImport"
"4","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\Proto3ZipkinFields.java","4","23","Unused static import 'zipkin2.internal.Proto3Fields.LengthDelimitedField'","Code Style","UnnecessaryImport"
"5","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\Proto3ZipkinFields.java","4","24","Unused static import 'zipkin2.internal.Proto3Fields.VarintField'","Code Style","UnnecessaryImport"
"6","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\Proto3ZipkinFields.java","3","303","The method 'readValue(ReadBuffer, int)' has a cyclomatic complexity of 19.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\ReadBuffer.java","3","15","Possible God Class (WMC=58, ATFD=8, TCC=0.000%)","Design","GodClass"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\ReadBuffer.java","3","15","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\ReadBuffer.java","3","146","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\SpanNode.java","3","137","The method 'build(List<Span>)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\SpanNode.java","3","234","The method 'process(Span)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\ThriftCodec.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\ThriftCodec.java","3","122","The method 'skip(ReadBuffer, byte, int)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\Trace.java","3","19","The method 'merge(List<Span>)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\Trace.java","3","161","The method 'tryMerge(Endpoint)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V1JsonSpanReader.java","3","41","The method 'fromJson(JsonReader)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V1JsonSpanReader.java","3","117","The method 'readBinaryAnnotation(JsonReader)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V1SpanWriter.java","3","22","The method 'sizeInBytes(V1Span)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V1SpanWriter.java","3","93","The method 'write(V1Span, WriteBuffer)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V1ThriftSpanReader.java","3","37","The method 'read(ReadBuffer)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V1ThriftSpanReader.java","3","121","The method 'read(ReadBuffer, Builder)' has a cyclomatic complexity of 18.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V1ThriftSpanWriter.java","3","42","The method 'sizeInBytes(Span)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V2SpanReader.java","3","16","The method 'fromJson(JsonReader)' has a cyclomatic complexity of 29.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V2SpanWriter.java","3","18","Possible God Class (WMC=57, ATFD=8, TCC=0.000%)","Design","GodClass"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V2SpanWriter.java","3","19","The method 'sizeInBytes(Span)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"3","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V2SpanWriter.java","3","78","The method 'write(Span, WriteBuffer)' has a cyclomatic complexity of 16.","Design","CyclomaticComplexity"
"4","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V2SpanWriter.java","3","153","The method 'endpointSizeInBytes(Endpoint, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"5","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\V2SpanWriter.java","3","180","The method 'writeEndpoint(Endpoint, WriteBuffer, boolean)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\WriteBuffer.java","3","14","The class 'WriteBuffer' has a total cyclomatic complexity of 83 (highest 23).","Design","CyclomaticComplexity"
"2","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\WriteBuffer.java","3","14","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\WriteBuffer.java","3","91","The method 'writeUtf8(CharSequence)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"4","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\WriteBuffer.java","3","195","The method 'utf8SizeInBytes(CharSequence)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"5","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\WriteBuffer.java","3","231","The method 'asciiSizeInBytes(long)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"6","zipkin2.internal","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\internal\WriteBuffer.java","3","275","The method 'varintSizeInBytes(long)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\storage\InMemoryStorage.java","3","59","Possible God Class (WMC=93, ATFD=27, TCC=12.879%)","Design","GodClass"
"2","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\storage\InMemoryStorage.java","3","59","The class 'InMemoryStorage' has a total cyclomatic complexity of 93 (highest 8).","Design","CyclomaticComplexity"
"3","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\storage\InMemoryStorage.java","3","60","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\storage\QueryRequest.java","3","28","Possible God Class (WMC=51, ATFD=23, TCC=9.890%)","Design","GodClass"
"2","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\storage\QueryRequest.java","3","28","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\storage\QueryRequest.java","3","136","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\storage\QueryRequest.java","3","240","The method 'build()' has a cyclomatic complexity of 22.","Design","CyclomaticComplexity"
"5","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\storage\QueryRequest.java","3","284","The method 'test(List<Span>)' has a cyclomatic complexity of 26.","Design","CyclomaticComplexity"
"1","zipkin2.storage","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\storage\SpanStore.java","4","12","Unused import 'zipkin2.internal.DependencyLinker'","Code Style","UnnecessaryImport"
"1","zipkin2.v1","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\v1\V1Span.java","3","26","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","zipkin2.v1","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\v1\V1Span.java","3","111","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.v1","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\v1\V1SpanConverter.java","3","22","The class 'V1SpanConverter' has a total cyclomatic complexity of 97 (highest 41).","Design","CyclomaticComplexity"
"2","zipkin2.v1","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\v1\V1SpanConverter.java","3","22","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","zipkin2.v1","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\v1\V1SpanConverter.java","3","53","The method 'processAnnotations(V1Span)' has a cyclomatic complexity of 41.","Design","CyclomaticComplexity"
"4","zipkin2.v1","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\v1\V1SpanConverter.java","3","207","The method 'processBinaryAnnotations(V1Span)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","zipkin2.v1","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\v1\V2SpanConverter.java","3","27","The method 'convert(Span)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"2","zipkin2.v1","..\data\repositories\openzipkin_zipkin\zipkin\src\main\java\zipkin2\v1\V2SpanConverter.java","3","79","The method 'parse(Span)' has a cyclomatic complexity of 39.","Design","CyclomaticComplexity"
"1","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\test\java\zipkin2\CallTest.java","3","30","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\test\java\zipkin2\CallTest.java","3","121","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\test\java\zipkin2\EndpointTest.java","3","14","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\test\java\zipkin2\SpanBytesDecoderDetectorTest.java","3","16","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2","..\data\repositories\openzipkin_zipkin\zipkin\src\test\java\zipkin2\SpanTest.java","3","21","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.codec","..\data\repositories\openzipkin_zipkin\zipkin\src\test\java\zipkin2\codec\SpanBytesDecoderTest.java","3","28","Possible God Class (WMC=50, ATFD=28, TCC=9.796%)","Design","GodClass"
"2","zipkin2.codec","..\data\repositories\openzipkin_zipkin\zipkin\src\test\java\zipkin2\codec\SpanBytesDecoderTest.java","3","28","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","zipkin2.codec","..\data\repositories\openzipkin_zipkin\zipkin\src\test\java\zipkin2\codec\SpanBytesEncoderTest.java","3","24","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
