"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","com.netflix.conductor.common.metadata.tasks","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\metadata\tasks\TaskDef.java","3","37","Too many fields","Design","TooManyFields"
"1","com.netflix.conductor.common.metadata.workflow","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\metadata\workflow\WorkflowDef.java","4","27","Unused import 'jakarta.validation.*'","Code Style","UnnecessaryImport"
"2","com.netflix.conductor.common.metadata.workflow","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\metadata\workflow\WorkflowDef.java","4","28","Unused import 'jakarta.validation.constraints.*'","Code Style","UnnecessaryImport"
"3","com.netflix.conductor.common.metadata.workflow","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\metadata\workflow\WorkflowDef.java","3","32","Possible God Class (WMC=65, ATFD=7, TCC=6.745%)","Design","GodClass"
"4","com.netflix.conductor.common.metadata.workflow","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\metadata\workflow\WorkflowDef.java","3","32","Too many fields","Design","TooManyFields"
"5","com.netflix.conductor.common.metadata.workflow","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\metadata\workflow\WorkflowDef.java","3","384","The method 'getNextTask(String)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.common.metadata.workflow","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\metadata\workflow\WorkflowTask.java","4","32","Unused import 'jakarta.validation.constraints.*'","Code Style","UnnecessaryImport"
"2","com.netflix.conductor.common.metadata.workflow","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\metadata\workflow\WorkflowTask.java","3","39","The class 'WorkflowTask' has a total cyclomatic complexity of 120 (highest 24).","Design","CyclomaticComplexity"
"3","com.netflix.conductor.common.metadata.workflow","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\metadata\workflow\WorkflowTask.java","3","39","Too many fields","Design","TooManyFields"
"4","com.netflix.conductor.common.metadata.workflow","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\metadata\workflow\WorkflowTask.java","3","644","The method 'next(String, WorkflowTask)' has a cyclomatic complexity of 24.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\run\TaskSummary.java","3","29","Possible God Class (WMC=52, ATFD=44, TCC=2.323%)","Design","GodClass"
"2","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\run\TaskSummary.java","3","29","Too many fields","Design","TooManyFields"
"1","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\run\Workflow.java","3","31","Possible God Class (WMC=85, ATFD=34, TCC=5.191%)","Design","GodClass"
"2","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\run\Workflow.java","3","31","The class 'Workflow' has a total cyclomatic complexity of 85 (highest 8).","Design","CyclomaticComplexity"
"3","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\run\Workflow.java","3","31","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"4","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\run\Workflow.java","3","31","Too many fields","Design","TooManyFields"
"1","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\run\WorkflowSummary.java","3","34","Possible God Class (WMC=60, ATFD=46, TCC=2.537%)","Design","GodClass"
"2","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\run\WorkflowSummary.java","3","34","Too many fields","Design","TooManyFields"
"3","com.netflix.conductor.common.run","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\run\WorkflowSummary.java","3","101","The constructor 'WorkflowSummary(Workflow)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.common.utils","..\data\repositories\conductor-oss_conductor\common\src\main\java\com\netflix\conductor\common\utils\ConstraintParamUtil.java","3","79","The method 'extractParamPathComponentsFromString(String, String, String, WorkflowDef)' has a cyclomatic complexity of 13.","Design","CyclomaticComplexity"
"1","com.netflix.conductor.common.utils","..\data\repositories\conductor-oss_conductor\common\src\test\java\com\netflix\conductor\common\utils\ConstraintParamUtilTest.java","3","29","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.common.workflow","..\data\repositories\conductor-oss_conductor\common\src\test\java\com\netflix\conductor\common\workflow\WorkflowDefValidatorTest.java","3","38","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.client.metrics.prometheus","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client-metrics\src\main\java\com\netflix\conductor\client\metrics\prometheus\PrometheusMetricsCollector.java","3","35","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.netflix.conductor.client.automator","..\data\repositories\conductor-oss_conductor\conductor-clients\java\conductor-java-sdk\conductor-client\src\main\java\com\netflix\conductor\client\automator\TaskRunner.java","3","56","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
