"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"7","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","399","The method 'onAttachedToWindow()' has a cyclomatic complexity of 26.","Design","CyclomaticComplexity"
"8","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","496","The method 'onMeasure(int, int)' has a cyclomatic complexity of 53.","Design","CyclomaticComplexity"
"9","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","645","The method 'onLayout(boolean, int, int, int, int)' has a cyclomatic complexity of 31.","Design","CyclomaticComplexity"
"10","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","789","The method 'drawChild(Canvas, View, long)' has a cyclomatic complexity of 28.","Design","CyclomaticComplexity"
"11","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","866","The method 'computeScroll()' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"12","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","898","The method 'dispatchTouchEvent(MotionEvent)' has a cyclomatic complexity of 108.","Design","CyclomaticComplexity"
"13","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","1156","The method 'startFlingIfNeed(float)' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"14","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","1268","The method 'setStateDirectLoading(boolean)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"15","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","1350","The method 'onAnimationEnd(Animator)' has a cyclomatic complexity of 12.","Design","CyclomaticComplexity"
"16","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","1468","The method 'start()' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"17","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","1545","The method 'run()' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"18","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","1637","The method 'animSpinnerBounce(float)' has a cyclomatic complexity of 17.","Design","CyclomaticComplexity"
"19","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","1655","The method 'overSpinner()' has a cyclomatic complexity of 28.","Design","CyclomaticComplexity"
"20","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","1714","The method 'moveSpinnerInfinitely(float)' has a cyclomatic complexity of 42.","Design","CyclomaticComplexity"
"21","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","1926","The method 'onNestedScroll(View, int, int, int, int)' has a cyclomatic complexity of 20.","Design","CyclomaticComplexity"
"22","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","2079","The method 'setHeaderHeightPx(int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"23","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","2131","The method 'setFooterHeightPx(int)' has a cyclomatic complexity of 11.","Design","CyclomaticComplexity"
"24","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","2715","The method 'setRefreshContent(View, int, int)' has a cyclomatic complexity of 10.","Design","CyclomaticComplexity"
"25","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","2910","The method 'setNoMoreData(boolean)' has a cyclomatic complexity of 14.","Design","CyclomaticComplexity"
"26","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","3011","The method 'run()' has a cyclomatic complexity of 25.","Design","CyclomaticComplexity"
"27","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","3158","The method 'run()' has a cyclomatic complexity of 23.","Design","CyclomaticComplexity"
"28","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","3582","Possible God Class (WMC=165, ATFD=42, TCC=0.000%)","Design","GodClass"
"29","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","3582","The class 'RefreshKernelImpl' has a total cyclomatic complexity of 165 (highest 80).","Design","CyclomaticComplexity"
"30","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","3582","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"31","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","3598","The method 'setState(RefreshState)' has a cyclomatic complexity of 45.","Design","CyclomaticComplexity"
"32","com.scwang.smart.refresh.layout","..\data\repositories\scwang90_SmartRefreshLayout\refresh-layout-kernel\src\main\java\com\scwang\smart\refresh\layout\SmartRefreshLayout.java","3","3743","The method 'moveSpinner(int, boolean)' has a cyclomatic complexity of 80.","Design","CyclomaticComplexity"
